#x	#y	#z	#vx	#vy	#vz
6971000.00000	0.00000	0.00000	0.00000	7559.19024	0.00000	
6970180.29900	75591.90237	0.00000	-81.97010	7559.19024	0.00000	
6968540.84881	151174.91452	0.00000	-163.94502	7558.30122	0.00000	
6966081.69770	226740.14415	0.00000	-245.91511	7556.52296	0.00000	
6962802.99047	302278.69790	0.00000	-327.87072	7553.85538	0.00000	
6958704.96846	377781.68244	0.00000	-409.80220	7550.29845	0.00000	
6953787.96963	453240.20547	0.00000	-491.69988	7545.85230	0.00000	
6948052.42856	528645.37682	0.00000	-573.55411	7540.51713	0.00000	
6941498.87649	603988.30946	0.00000	-655.35521	7534.29326	0.00000	
6934127.94131	679260.12060	0.00000	-737.09352	7527.18111	0.00000	
6925940.34756	754451.93269	0.00000	-818.75937	7519.18121	0.00000	
6916936.91641	829554.87451	0.00000	-900.34312	7510.29418	0.00000	
6907118.56562	904560.08223	0.00000	-981.83508	7500.52077	0.00000	
6896486.30954	979458.70046	0.00000	-1063.22561	7489.86182	0.00000	
6885041.25899	1054241.88329	0.00000	-1144.50506	7478.31828	0.00000	
6872784.62125	1128900.79536	0.00000	-1225.66377	7465.89121	0.00000	
6859717.69995	1203426.61294	0.00000	-1306.69213	7452.58176	0.00000	
6845841.89503	1277810.52496	0.00000	-1387.58049	7438.39120	0.00000	
6831158.70258	1352043.73406	0.00000	-1468.31925	7423.32091	0.00000	
6815669.71476	1426117.45768	0.00000	-1548.89878	7407.37236	0.00000	
6799376.61967	1500022.92909	0.00000	-1629.30951	7390.54714	0.00000	
6782281.20124	1573751.39848	0.00000	-1709.54184	7372.84694	0.00000	
6764385.33903	1647294.13396	0.00000	-1789.58622	7354.27355	0.00000	
6745691.00812	1720642.42268	0.00000	-1869.43309	7334.82887	0.00000	
6726200.27891	1793787.57183	0.00000	-1949.07292	7314.51492	0.00000	
6705915.31696	1866720.90973	0.00000	-2028.49619	7293.33379	0.00000	
6684838.38279	1939433.78688	0.00000	-2107.69342	7271.28771	0.00000	
6662971.83164	2011917.57698	0.00000	-2186.65512	7248.37901	0.00000	
6640318.11330	2084163.67801	0.00000	-2265.37183	7224.61010	0.00000	
6616879.77185	2156163.51328	0.00000	-2343.83414	7199.98353	0.00000	
6592659.44545	2227908.53245	0.00000	-2422.03264	7174.50192	0.00000	
6567659.86604	2299390.21260	0.00000	-2499.95794	7148.16801	0.00000	
6541883.85910	2370600.05926	0.00000	-2577.60069	7120.98467	0.00000	
6515334.34337	2441529.60745	0.00000	-2654.95157	7092.95482	0.00000	
6488014.33058	2512170.42273	0.00000	-2732.00128	7064.08153	0.00000	
6459926.92512	2582514.10223	0.00000	-2808.74055	7034.36795	0.00000	
6431075.32372	2652552.27566	0.00000	-2885.16014	7003.81734	0.00000	
6401462.81515	2722276.60639	0.00000	-2961.25086	6972.43307	0.00000	
6371092.77990	2791678.79244	0.00000	-3037.00353	6940.21860	0.00000	
6339968.68977	2860750.56749	0.00000	-3112.40901	6907.17751	0.00000	
6308094.10757	2929483.70197	0.00000	-3187.45822	6873.31345	0.00000	
6275472.68671	2997870.00399	0.00000	-3262.14209	6838.63020	0.00000	
6242108.17083	3065901.32044	0.00000	-3336.45159	6803.13164	0.00000	
6208004.39342	3133569.53792	0.00000	-3410.37774	6766.82175	0.00000	
6173165.27738	3200866.58383	0.00000	-3483.91160	6729.70459	0.00000	
6137594.83461	3267784.42731	0.00000	-3557.04428	6691.78435	0.00000	
6101297.16562	3334315.08025	0.00000	-3629.76690	6653.06529	0.00000	
6064276.45902	3400450.59832	0.00000	-3702.07066	6613.55181	0.00000	
6026536.99111	3466183.08193	0.00000	-3773.94679	6573.24836	0.00000	
5988083.12541	3531504.67724	0.00000	-3845.38657	6532.15953	0.00000	
5948919.31218	3596407.57711	0.00000	-3916.38132	6490.28999	0.00000	
5909050.08791	3660884.02210	0.00000	-3986.92243	6447.64450	0.00000	
5868480.07487	3724926.30146	0.00000	-4057.00130	6404.22794	0.00000	
5827213.98053	3788526.75405	0.00000	-4126.60943	6360.04526	0.00000	
5785256.59711	3851677.76936	0.00000	-4195.73834	6315.10153	0.00000	
5742612.80099	3914371.78840	0.00000	-4264.37961	6269.40190	0.00000	
5699287.55219	3976601.30474	0.00000	-4332.52488	6222.95163	0.00000	
5655285.89380	4038358.86537	0.00000	-4400.16584	6175.75606	0.00000	
5610612.95143	4099637.07169	0.00000	-4467.29424	6127.82063	0.00000	
5565273.93263	4160428.58044	0.00000	-4533.90188	6079.15087	0.00000	
5519274.12628	4220726.10461	0.00000	-4599.98064	6029.75242	0.00000	
5472618.90199	4280522.41438	0.00000	-4665.52243	5979.63098	0.00000	
5425313.70952	4339810.33805	0.00000	-4730.51925	5928.79237	0.00000	
5377364.07813	4398582.76291	0.00000	-4794.96314	5877.24249	0.00000	
5328775.61594	4456832.63617	0.00000	-4858.84622	5824.98733	0.00000	
5279554.00932	4514552.96587	0.00000	-4922.16066	5772.03297	0.00000	
5229705.02220	4571736.82174	0.00000	-4984.89871	5718.38559	0.00000	
5179234.49541	4628377.33609	0.00000	-5047.05268	5664.05144	0.00000	
5128148.34602	4684467.70471	0.00000	-5108.61494	5609.03686	0.00000	
5076452.56665	4740001.18772	0.00000	-5169.57794	5553.34830	0.00000	
5024153.22475	4794971.11043	0.00000	-5229.93419	5496.99227	0.00000	
4971256.46194	4849370.86419	0.00000	-5289.67628	5439.97538	0.00000	
4917768.49322	4903193.90727	0.00000	-5348.79687	5382.30431	0.00000	
4863695.60632	4956433.76565	0.00000	-5407.28869	5323.98584	0.00000	
4809044.16091	5009084.03389	0.00000	-5465.14454	5265.02682	0.00000	
4753820.58788	5061138.37593	0.00000	-5522.35730	5205.43420	0.00000	
4698031.38855	5112590.52590	0.00000	-5578.91993	5145.21500	0.00000	
4641683.13394	5163434.28897	0.00000	-5634.82546	5084.37631	0.00000	
4584782.46398	5213663.54210	0.00000	-5690.06700	5022.92531	0.00000	
4527336.08670	5263272.23482	0.00000	-5744.63773	4960.86927	0.00000	
4469350.77746	5312254.39009	0.00000	-5798.53092	4898.21553	0.00000	
4410833.37816	5360604.10498	0.00000	-5851.73993	4834.97149	0.00000	
4351790.79635	5408315.55149	0.00000	-5904.25818	4771.14465	0.00000	
4292230.00451	5455382.97727	0.00000	-5956.07918	4706.74258	0.00000	
4232158.03914	5501800.70639	0.00000	-6007.19654	4641.77291	0.00000	
4171581.99992	5547563.14007	0.00000	-6057.60392	4576.24337	0.00000	
4110509.04891	5592664.75740	0.00000	-6107.29510	4510.16173	0.00000	
4048946.40965	5637100.11605	0.00000	-6156.26393	4443.53587	0.00000	
