#x	#y	#z	#vx	#vy	#vz
6371250.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
6371250.00000	0.00000	0.00000	-9.81288	0.00000	0.00000	
6371249.90187	0.00000	0.00000	-19.62575	0.00000	0.00000	
6371249.70561	0.00000	0.00000	-29.43863	0.00000	0.00000	
6371249.41123	0.00000	0.00000	-39.25151	0.00000	0.00000	
6371249.01871	0.00000	0.00000	-49.06439	0.00000	0.00000	
6371248.52807	0.00000	0.00000	-58.87727	0.00000	0.00000	
6371247.93930	0.00000	0.00000	-68.69015	0.00000	0.00000	
6371247.25239	0.00000	0.00000	-78.50303	0.00000	0.00000	
6371246.46736	0.00000	0.00000	-88.31592	0.00000	0.00000	
6371245.58420	0.00000	0.00000	-98.12880	0.00000	0.00000	
6371244.60292	0.00000	0.00000	-107.94169	0.00000	0.00000	
6371243.52350	0.00000	0.00000	-117.75459	0.00000	0.00000	
6371242.34595	0.00000	0.00000	-127.56748	0.00000	0.00000	
6371241.07028	0.00000	0.00000	-137.38038	0.00000	0.00000	
6371239.69648	0.00000	0.00000	-147.19329	0.00000	0.00000	
6371238.22454	0.00000	0.00000	-157.00620	0.00000	0.00000	
6371236.65448	0.00000	0.00000	-166.81911	0.00000	0.00000	
6371234.98629	0.00000	0.00000	-176.63203	0.00000	0.00000	
6371233.21997	0.00000	0.00000	-186.44495	0.00000	0.00000	
6371231.35552	0.00000	0.00000	-196.25788	0.00000	0.00000	
6371229.39294	0.00000	0.00000	-206.07081	0.00000	0.00000	
6371227.33223	0.00000	0.00000	-215.88375	0.00000	0.00000	
6371225.17340	0.00000	0.00000	-225.69670	0.00000	0.00000	
6371222.91643	0.00000	0.00000	-235.50965	0.00000	0.00000	
6371220.56133	0.00000	0.00000	-245.32261	0.00000	0.00000	
6371218.10811	0.00000	0.00000	-255.13558	0.00000	0.00000	
6371215.55675	0.00000	0.00000	-264.94855	0.00000	0.00000	
6371212.90726	0.00000	0.00000	-274.76154	0.00000	0.00000	
6371210.15965	0.00000	0.00000	-284.57453	0.00000	0.00000	
6371207.31390	0.00000	0.00000	-294.38753	0.00000	0.00000	
6371204.37003	0.00000	0.00000	-304.20053	0.00000	0.00000	
6371201.32802	0.00000	0.00000	-314.01355	0.00000	0.00000	
6371198.18789	0.00000	0.00000	-323.82658	0.00000	0.00000	
6371194.94962	0.00000	0.00000	-333.63961	0.00000	0.00000	
6371191.61323	0.00000	0.00000	-343.45266	0.00000	0.00000	
6371188.17870	0.00000	0.00000	-353.26572	0.00000	0.00000	
6371184.64604	0.00000	0.00000	-363.07878	0.00000	0.00000	
6371181.01525	0.00000	0.00000	-372.89186	0.00000	0.00000	
6371177.28634	0.00000	0.00000	-382.70495	0.00000	0.00000	
6371173.45929	0.00000	0.00000	-392.51805	0.00000	0.00000	
6371169.53411	0.00000	0.00000	-402.33116	0.00000	0.00000	
6371165.51079	0.00000	0.00000	-412.14429	0.00000	0.00000	
6371161.38935	0.00000	0.00000	-421.95743	0.00000	0.00000	
6371157.16978	0.00000	0.00000	-431.77058	0.00000	0.00000	
6371152.85207	0.00000	0.00000	-441.58374	0.00000	0.00000	
6371148.43623	0.00000	0.00000	-451.39691	0.00000	0.00000	
6371143.92226	0.00000	0.00000	-461.21010	0.00000	0.00000	
6371139.31016	0.00000	0.00000	-471.02331	0.00000	0.00000	
6371134.59993	0.00000	0.00000	-480.83653	0.00000	0.00000	
6371129.79156	0.00000	0.00000	-490.64976	0.00000	0.00000	
6371124.88507	0.00000	0.00000	-500.46300	0.00000	0.00000	
6371119.88044	0.00000	0.00000	-510.27627	0.00000	0.00000	
6371114.77767	0.00000	0.00000	-520.08954	0.00000	0.00000	
6371109.57678	0.00000	0.00000	-529.90284	0.00000	0.00000	
6371104.27775	0.00000	0.00000	-539.71615	0.00000	0.00000	
6371098.88059	0.00000	0.00000	-549.52947	0.00000	0.00000	
6371093.38529	0.00000	0.00000	-559.34281	0.00000	0.00000	
6371087.79187	0.00000	0.00000	-569.15617	0.00000	0.00000	
6371082.10030	0.00000	0.00000	-578.96955	0.00000	0.00000	
6371076.31061	0.00000	0.00000	-588.78294	0.00000	0.00000	
6371070.42278	0.00000	0.00000	-598.59635	0.00000	0.00000	
6371064.43682	0.00000	0.00000	-608.40978	0.00000	0.00000	
6371058.35272	0.00000	0.00000	-618.22323	0.00000	0.00000	
6371052.17049	0.00000	0.00000	-628.03670	0.00000	0.00000	
6371045.89012	0.00000	0.00000	-637.85019	0.00000	0.00000	
6371039.51162	0.00000	0.00000	-647.66369	0.00000	0.00000	
6371033.03498	0.00000	0.00000	-657.47722	0.00000	0.00000	
6371026.46021	0.00000	0.00000	-667.29076	0.00000	0.00000	
6371019.78730	0.00000	0.00000	-677.10433	0.00000	0.00000	
6371013.01626	0.00000	0.00000	-686.91791	0.00000	0.00000	
6371006.14708	0.00000	0.00000	-696.73152	0.00000	0.00000	
